quarter,courseId,title,dept_code,description,subject_area,obj_level,college,units,instruction_type1,online_course
20244,THTR     29C ,COSTUME PRACTICUM,THTDA,Empirical understanding of methods of assembly and materials for stage dress. Costume shop organization and operation are experienced during the construction process.,THTR    ,U,L&S,1,LAB,FALSE
20244,THTR     29D ,RUN CREW PRACTICUM,THTDA,Empirical understanding of backstage organization and operation during live performance.,THTR    ,U,L&S,1,LAB,FALSE
20244,THTR     40  ,THEATER GAMES,THTDA,"Using theater games, improvisation and storytelling, this   course expands the   imagination and frees the instincts of the actor.   Exercises reflect the work of   improvisation icons such as Viola Spolin, Augusto Boal,   and Paul Sills. Students   also explore techniques for sharing/teaching these games   in community settings such   as schools, senior citizen centers, etc. Prerequisite:   Theater 5 or Instructor's Approval. Highly recommended for students focusing on   Theater and Community.",THTR    ,U,L&S,4,STD,FALSE
20244,THTR     42  ,I.V. LIVE,THTDA,"This course produces a weekly performance series in Isla Vista.  Students get   first-hand experience in the rigors of theatrical production, as they learn to   execute all logistical, technical, and promotional details. The course is affiliated   with Isla Vista Arts (www.islavista-arts.org).",THTR    ,U,L&S,2,FLD,FALSE
20244,THTR     49  ,THEATER WORKSHOP,THTDA,"Projects in costume, scenery, lighting, acting, directing.",THTR    ,U,L&S,NA,LAB,FALSE
20244,THTR     95  ,STAGE MANAGEMENT,THTDA,"Foundational course exploring the full range of duties and responsibilities of a stage manager, a vital role for all   theatrical and dance productions.",THTR    ,U,L&S,2,LEC,FALSE
20244,THTR    104A ,PLAYWRITING WKSHP,THTDA,"An exploration of the essential components of playwriting.   Exercises focu s on writing dialogue, monologue, creating three-dimensional characters, bu ilding effective story structures, and developing action through language a nd stage images. A series of written assignments.",THTR    ,U,L&S,4,LEC,FALSE
20244,THTR    110A ,ADV MOVEMENT STAGE,THTDA,A continuation of the Theater 10 series with increased focus on physical ch aracterization and technical skills.,THTR    ,U,L&S,2,STD,FALSE
20244,THTR    111A ,ADV VOICE LAB,THTDA,"Advanced problems in voice for the actor with continued emphasis on craft, plus the creative and expressive uses of the voice with the body.",THTR    ,U,L&S,2,LEC,FALSE
20244,THTR    112  ,SENIOR VOICE LAB,THTDA,Seminar in advanced voice work for senior students in B.F.A.-Acting program . Concentration on projects to find a personal voice in the theatre.,THTR    ,U,L&S,2,SEM,FALSE
20244,THTR    133B ,HISTORY COSTUME II,THTDA,A survey of the development of western clothing and costume from early Georgian to the present as related to the changing patterns of culture. Short survey of non-Western clothing and costume.,THTR    ,U,L&S,4,LEC,FALSE
20244,THTR    140A ,ADV ACTING WKSHOP I,THTDA,"Advanced exploration, performances, and criticism of scenes from a broad ra nge of dramatic scripts with focus on the actor's perspective.",THTR    ,U,L&S,4,LEC,FALSE
20244,THTR    142  ,I.V. LIVE,THTDA,"This course produces a weekly performance series in Isla Vista. Students get   first-hand experience in the rigors of theatrical production, as they learn to   execute all logistical, technical and promotional details. The course is affiliated   with Isla Vista Arts (www.islavista-arts.org).",THTR    ,U,L&S,2,FLD,FALSE
20244,THTR    149  ,THEATRE WORKSHOP,THTDA,"Projects in costume, scenery, lighting, acting, directing.",THTR    ,U,L&S,NA,LAB,FALSE
20244,THTR    151A ,ADVANCED ACTING,THTDA,"Scene work and exercises exploring various acting styles which may include Shakespeare, Boal, Artaud, Greek, period comedy and farce, and Absurd.",THTR    ,U,L&S,4,STD,FALSE
20244,THTR    151F ,SENIOR AUDITIONS,THTDA,Preparation and study of material and techniques for professional and gradu ate school audition.,THTR    ,U,L&S,3,LAB,FALSE
20244,THTR    152A ,INTRO STAGE DIRECT,THTDA,"Basic principles of directing. Lectures, demonstrations, and small practica l projects offer the non-specialist and potential directing concentration s tudent a broad understanding of the directorial process.",THTR    ,U,L&S,4,LEC,FALSE
20244,THTR    152D ,DIRECTORIAL PRODUCT,THTDA,Full directorial responsibility for the mounting of a one-act play.,THTR    ,U,L&S,4,LEC,FALSE
20244,THTR    153P ,DESIGN & PRODUCTION,THTDA,Special projects in each area of concentration.,THTR    ,U,L&S,NA,STD,FALSE
20244,THTR    180B ,AM DRAMA 1940 TO PR,THTDA,"History of the American drama and theater from 1940 to the present. Important plays, performers, institutions, and styles of production are given selective attention.",THTR    ,U,L&S,4,LEC,FALSE
20244,THTR    188S ,SHAKESPEARE,THTDA,"An investigation of Shakespeare's plays through the media of performance; viewing of Shakespearean productions on film and videotape, in calssroom rehearsal, and in stage performances as available; reading and critical analysis of selected Shakespearean plays.",THTR    ,U,L&S,4,LEC,FALSE
20244,THTR    190  ,PRODUCTION ADMIN,THTDA,"Workshop for advanced students functioning as assistants to directors, designers, and technical directors. portfolio, promptbook, or paper required.",THTR    ,U,L&S,3,TUT,FALSE
20244,THTR    193H ,SR HONORS PROJECT,THTDA,"Senior honors project. Advanced thesis project in either academic researchor creative activity, supervised by a faculty adviser. Students successfully completing the project, as evalutated by a three-person committee, will graduate with distinction in the major.",THTR    ,U,L&S,4,TUT,FALSE
20244,THTR    193HA,SR HONORS PROJECT,THTDA,"Senior honors project. Advanced thesis project in either academic research or creative activity, supervised by a faculty advisor. Students successfully completing the project, as evaluated by a three-person committee, will graduate with distinction in the major.",THTR    ,U,L&S,NA,TUT,FALSE
20244,THTR    194A ,GRP STD: ACT/DIRECT,THTDA,"Intensive study, research, and project preparation in acting and directing.",THTR    ,U,L&S,NA,SEM,FALSE
20244,THTR    195  ,STAGE MANAGEMENT,THTDA,"Upper division course that builds upon the foundational   information of THTR 95, providing a greater depth and   breadth of exploration into the duties of the stage manager   from pre-production through strike. Topics include   communication, organizational skills, rehearsal procedures, and performance responsibilities. Greater stage management   practical experience gained through in-class exercises and   outside assignments.",THTR    ,U,L&S,2,LEC,FALSE
20244,THTR    195P ,STG MANAGEMENT PRAC,THTDA,Production oriented course allowing student practical experience in stage m anagement training. Student will serve as assistant stage manager or stagem anager for a main stage or student directed departmental production.,THTR    ,U,L&S,NA,LAB,FALSE
20244,THTR    199  ,INDEPENDENT STUDIES,THTDA,Independent studies in theater.,THTR    ,U,L&S,NA,TUT,FALSE
20244,THTR    199RA,IND RES ASST DRAMA,THTDA,Independent research assistance in theater. Supervised   assistance in faculty research project.,THTR    ,U,L&S,NA,TUT,FALSE
20244,THTR    210A ,RESEARCH METHODS,THTDA,"Introduction to select methods for conducting advanced   research in theatre, drama, and performance. The methodological   focus, which varies according to instructor, may include ethnography,   historiography, dramatic criticism, phenomenology, or audience reception,   among others. Students will read exemplary monographs and statements of   method from leading scholars in the field.  They will then   practically apply those methods to an original, ongoing research project that   will culminate in a substantive seminar paper.",THTR    ,G,L&S,4,LEC,FALSE
20244,THTR    210H ,HISTORIOGRAPHY,THTDA,"Covers diverse methods and theoretical approaches of historiography of perf ormance and performance as historiography. Readings trouble ideas of histor y production and understandings of the past. We explore past assumptions ab out subject, time, and place central to traditional historiographical metho ds and identify new approaches and directions. And, we consider how theoret ical and methodological approaches under the umbrella of ?historiography? a djust to reflect changes in understandings of people, places, and systems o f knowledge.",THTR    ,G,L&S,4,LEC,FALSE
20244,THTR    211ED,THEORIES,THTDA,"Examines theories of the everyday that relate to theater, dance, and perfor mance studies.",THTR    ,G,L&S,4,LEC,FALSE
20244,THTR    250C ,DRAM LIT/THTR HIST,THTDA,"Shakespeare has reigned as a global phenomenon in text, performance and fil m for over thirty years. But why? What is a global Shakespeare? How was a g lobal Shakespeare devised? Can we move beyond the global? Can we think beyo nd the global? By considering these lines of inquiry, this seminar seeks to investigate the formations of Shakespeare as a global icon, global commodi ty, and global performance framework. We will also think through the violen t histories of colonialism, racialization and empire that undergird the ""Gl obal Shakespeare '' movement. Authors and practitioners include: Preti Tane ja, Kim F. Hall, Alexa Joubin, Ambereen Dadabhoy, Vishal Bharadwaj, Akira K urosawa, Madeline Sayet, Sujata Iyengar, Ruben Espinosa, Gauri Viswanathan.",THTR    ,G,L&S,4,SEM,FALSE
20244,THTR    263  ,PRAC IN DRAMATURGY,THTDA,Projects in dramaturgy; practical applications and projects.,THTR    ,G,L&S,2,LAB,FALSE
20244,THTR    264  ,PRACTICE DIRECTING,THTDA,"Advanced problems in directing, practical applications, and projects. Culminates in directing one-act plays.",THTR    ,G,L&S,4,STD,FALSE
20244,THTR    265A ,PRAC PLAYWRITING,THTDA,"An independent study in playwrighting. Students may work on a full-length play, a one act play, a solo performance text.",THTR    ,G,L&S,NA,STD,FALSE
20244,THTR    266  ,PRAC THEAT DANCE,THTDA,"Projects in various areas of theatre and dance, including acting, stage management, production and directing.",THTR    ,G,L&S,NA,STD,FALSE
20244,THTR    273C ,THEATRE DRAMA USA,THTDA,"An examination of trends and traditions in theatre of the United States. Roots of Broadway, U.S. Latino theatre, Asian American theatre, melodrama, the Group Theatre and its legacy, multicultural theatre and contemporary theater.",THTR    ,G,L&S,4,SEM,FALSE
20244,THTR    500  ,TEACH METHODS PRACT,THTDA,"Introduction to the problems and techniques of teaching dramatic art, through teaching responsibilities in departmental courses and through consultation with supervising faculty members.",THTR    ,G,L&S,4,LAB,FALSE
20244,THTR    596  ,DIR READ & RESEARCH,THTDA,Individual tutorial. A written proposal for each tutorial must be approved by the department chair.,THTR    ,G,L&S,NA,TUT,FALSE
20244,THTR    598  ,M.A. THESIS PROJECT,THTDA,"Master's thesis project, research and creative.",THTR    ,G,L&S,NA,TUT,FALSE
20244,THTR    599  ,DIS RESEARCH & PREP,THTDA,Dissertation research and preparation.,THTR    ,G,L&S,NA,TUT,FALSE
20244,WRIT      1  ,APP TO UNIV WRIT,WRIT ,"Principles of critical reading, thinking, and writing in the university. Wr iting focuses on analysis of academic discourse and development of rhetoric al strategies. Completion with a grade of C or better meets Entry Level Wri ting Requirement.",WRIT    ,U,L&S,5,LEC,FALSE
